model,step,nll_val_avg,nll_val_dim1,nll_val_dim2,nll_val_dim3,nll_val_dim4,nll_val_dim5,nll_val_dim6
causal,46800,-1.286257843176524,-2.679973602294922,-1.540354609489441,-0.9890021085739136,-0.9119958281517029,-0.8167411088943481,-0.7794798016548157
causal,47000,-1.2327747245629628,-2.4174411296844482,-1.5120906829833984,-0.9822748899459839,-0.9446868300437927,-0.7971029281616211,-0.7430518865585327
causal,47200,-1.2898802260557811,-2.7211806774139404,-1.547834873199463,-1.0043460130691528,-0.9154826402664185,-0.7902686595916748,-0.7601684927940369
causal,47400,-1.2391942242781322,-2.5656323432922363,-1.5203276872634888,-0.931694507598877,-0.897566020488739,-0.7494006752967834,-0.7705441117286682
causal,47600,-1.249483972787857,-2.6338844299316406,-1.4873582124710083,-0.9208058714866638,-0.8968051075935364,-0.7824984788894653,-0.7755517363548279
causal,47800,-1.2391929924488068,-2.511530876159668,-1.3666480779647827,-0.9685719013214111,-0.9358001947402954,-0.8420554995536804,-0.8105514049530029
causal,48000,-1.2769794364770253,-2.6905884742736816,-1.5293521881103516,-0.9597977995872498,-0.949016809463501,-0.7543638348579407,-0.7787575125694275
causal,48200,-1.2634988029797871,-2.7059571743011475,-1.4653438329696655,-0.9672619104385376,-0.9345380663871765,-0.7615385055541992,-0.7463533282279968
causal,48400,-1.309279203414917,-2.7454328536987305,-1.608948826789856,-0.983005702495575,-0.9581069350242615,-0.7839088439941406,-0.7762720584869385
causal,48600,-1.252457747856776,-2.582754373550415,-1.4789544343948364,-0.9525297284126282,-0.9110037088394165,-0.8482149839401245,-0.7412892580032349
causal,48800,-1.2851690451304119,-2.6619322299957275,-1.5515100955963135,-1.0200051069259644,-0.9531334638595581,-0.7767103910446167,-0.7477229833602905
causal,49000,-1.278601696093877,-2.739788293838501,-1.4688444137573242,-0.9794652462005615,-0.9660617113113403,-0.7890484929084778,-0.7284020185470581
causal,49200,-1.266825666030248,-2.684941053390503,-1.5448496341705322,-0.9484454989433289,-0.8813127875328064,-0.7724207043647766,-0.768984317779541
causal,49400,-1.2920472820599873,-2.7008979320526123,-1.5024278163909912,-0.9935229420661926,-0.973527193069458,-0.8113614916801453,-0.7705463171005249
causal,49600,-1.2700793544451396,-2.6522939205169678,-1.4944192171096802,-1.002472996711731,-0.9819284081459045,-0.7267696857452393,-0.7625918984413147
causal,49800,-1.3089778920014699,-2.7447140216827393,-1.5263779163360596,-1.0233714580535889,-0.953750729560852,-0.7905884981155396,-0.8150647282600403
causal,50000,-1.302188555399577,-2.7435059547424316,-1.5268038511276245,-1.0229572057724,-0.9222735166549683,-0.8262966871261597,-0.771294116973877
causal,50200,-1.3108187913894653,-2.726604700088501,-1.6350659132003784,-1.0041160583496094,-0.9427792429924011,-0.7749599814414978,-0.7813868522644043
causal,50400,-1.2921106219291687,-2.7267026901245117,-1.5118484497070312,-0.9954774379730225,-0.9567214846611023,-0.7744525671005249,-0.7874611020088196
causal,50600,-1.2977206707000732,-2.6736905574798584,-1.5629897117614746,-1.0075653791427612,-0.9704639315605164,-0.8119972348213196,-0.7596172094345093
causal,50800,-1.2907225489616394,-2.742616891860962,-1.599347710609436,-0.9312160611152649,-0.9564315676689148,-0.7825144529342651,-0.7322086095809937
causal,51000,-1.2982847690582275,-2.7194864749908447,-1.5716966390609741,-0.9457729458808899,-0.9698154926300049,-0.7540146112442017,-0.82892245054245
causal,51200,-1.2952880362669628,-2.660517454147339,-1.6213477849960327,-0.9785717725753784,-0.9982464909553528,-0.7695252299308777,-0.7435194849967957
causal,51400,-1.2772695024808247,-2.7272119522094727,-1.547425389289856,-0.930720329284668,-0.905606746673584,-0.767849326133728,-0.7848032712936401
causal,51600,-1.2846859097480774,-2.7285220623016357,-1.5344949960708618,-0.8973299264907837,-0.9657782912254333,-0.7738122940063477,-0.8081778883934021
causal,51800,-1.309888223807017,-2.7327306270599365,-1.5883214473724365,-0.9478987455368042,-0.9555555582046509,-0.8013807535171509,-0.833442211151123
causal,52000,-1.3022106289863586,-2.7767579555511475,-1.5504138469696045,-1.0162043571472168,-0.9301456809043884,-0.753369927406311,-0.7863720059394836
causal,52200,-1.2805574834346771,-2.564683437347412,-1.579206943511963,-1.009121298789978,-0.9935048818588257,-0.7822253704071045,-0.7546029686927795
causal,52400,-1.260185311237971,-2.649395704269409,-1.5393962860107422,-0.9096789956092834,-0.9252928495407104,-0.7575511932373047,-0.779796838760376
causal,52600,-1.3061059912045796,-2.7545864582061768,-1.5520752668380737,-1.0105723142623901,-0.9670271277427673,-0.8043292164802551,-0.7480455636978149
causal,52800,-1.283291717370351,-2.6228089332580566,-1.5495080947875977,-0.9832077026367188,-1.0131474733352661,-0.7563522458076477,-0.7747258543968201
causal,53000,-1.2986484865347545,-2.7388579845428467,-1.6036933660507202,-0.9636605978012085,-0.9503250122070312,-0.783475935459137,-0.751878023147583
causal,53200,-1.3258995115756989,-2.857201337814331,-1.583151936531067,-0.9952874183654785,-0.9422059059143066,-0.8346743583679199,-0.7428761124610901
causal,53400,-1.2732635537783306,-2.6963677406311035,-1.581910252571106,-0.9536796808242798,-0.9094568490982056,-0.7569513320922852,-0.7412154674530029
causal,53600,-1.3174816767374675,-2.7590584754943848,-1.5819076299667358,-0.9619171619415283,-0.9780064225196838,-0.8210849761962891,-0.8029153943061829
causal,53800,-1.2822734812895458,-2.6573333740234375,-1.5344626903533936,-0.9665183424949646,-0.9638049602508545,-0.7970147132873535,-0.7745068073272705
causal,54000,-1.2697234253088634,-2.559175491333008,-1.559004306793213,-0.9766045212745667,-0.9488447904586792,-0.8188098073005676,-0.7559016346931458
causal,54200,-1.2932514250278473,-2.742047071456909,-1.5705111026763916,-0.9654979705810547,-0.9183989763259888,-0.7580198049545288,-0.8050336241722107
causal,54400,-1.3076677918434143,-2.7734034061431885,-1.5343319177627563,-0.97437584400177,-0.9680517911911011,-0.8209775686264038,-0.7748662233352661
causal,54600,-1.2679996689160664,-2.7209863662719727,-1.5088709592819214,-0.9658570289611816,-0.9267870187759399,-0.7503524422645569,-0.7351441979408264
causal,54800,-1.2720008889834087,-2.716186046600342,-1.5143033266067505,-0.9510265588760376,-0.9201293587684631,-0.7938624024391174,-0.7364976406097412
causal,55000,-1.290916492541631,-2.6725471019744873,-1.5757931470870972,-0.9920815229415894,-0.9189128279685974,-0.7661118507385254,-0.8200525045394897
causal,55200,-1.2917641003926594,-2.7422564029693604,-1.4940848350524902,-0.9759131669998169,-0.9258304238319397,-0.8183519244194031,-0.7941478490829468
causal,55400,-1.3101339836915333,-2.7291295528411865,-1.589846134185791,-1.015529990196228,-0.968567430973053,-0.8095169067382812,-0.7482138872146606
causal,55600,-1.3038655022780101,-2.7352447509765625,-1.4921883344650269,-1.0336014032363892,-0.9887003898620605,-0.8174078464508057,-0.7560502886772156
causal,55800,-1.289628803730011,-2.6633780002593994,-1.5494815111160278,-1.0202373266220093,-0.8931527733802795,-0.8024245500564575,-0.8090986609458923
causal,56000,-1.312119295199712,-2.6737964153289795,-1.5607227087020874,-1.0159693956375122,-0.9366268515586853,-0.8703981637954712,-0.8152022361755371
causal,56200,-1.3009024262428284,-2.726614475250244,-1.6057771444320679,-0.9981032013893127,-0.9325032234191895,-0.7906234264373779,-0.7517930865287781
causal,56400,-1.3251489400863647,-2.786818265914917,-1.5468707084655762,-1.0113842487335205,-0.9622037410736084,-0.8410347700119019,-0.8025819063186646
causal,56600,-1.3337441782156627,-2.854625701904297,-1.6111741065979004,-0.9902068376541138,-0.9811111092567444,-0.7764688730239868,-0.7888784408569336
causal,56800,-1.2854647835095723,-2.7906808853149414,-1.56367027759552,-0.9246842861175537,-0.9293510317802429,-0.7763971090316772,-0.7280051112174988
causal,57000,-1.2746735413869221,-2.728774070739746,-1.5670839548110962,-0.9015953540802002,-0.9458285570144653,-0.7371892333030701,-0.7675700783729553
causal,57200,-1.260649174451828,-2.5197463035583496,-1.5381700992584229,-0.9983949661254883,-0.9615840315818787,-0.8169582486152649,-0.7290413975715637
causal,57400,-1.2639418840408325,-2.6851587295532227,-1.5187984704971313,-0.9458167552947998,-0.9433974027633667,-0.7634323835372925,-0.7270475625991821
causal,57600,-1.3095091183980305,-2.756709575653076,-1.513404369354248,-1.005726933479309,-0.9468299746513367,-0.8328545093536377,-0.8015293478965759
causal,57800,-1.294358750184377,-2.7232773303985596,-1.5290510654449463,-1.023262619972229,-0.9715601801872253,-0.7159379124641418,-0.8030633926391602
causal,58000,-1.2981803317864735,-2.756906032562256,-1.558552861213684,-0.9785858392715454,-0.983985424041748,-0.7650254368782043,-0.7460263967514038
causal,58200,-1.3021766742070515,-2.7517402172088623,-1.5137779712677002,-1.041016697883606,-0.9210012555122375,-0.81216961145401,-0.7733542919158936
causal,58400,-1.3145667016506195,-2.818826675415039,-1.6072709560394287,-0.9114209413528442,-0.9644673466682434,-0.7851046919822693,-0.8003095984458923
causal,58600,-1.2815379599730174,-2.6864566802978516,-1.4876633882522583,-0.978689432144165,-0.961225152015686,-0.8078163862228394,-0.767376720905304
causal,58800,-1.303229570388794,-2.704341411590576,-1.5890241861343384,-1.0020942687988281,-0.9566577672958374,-0.7590319514274597,-0.8082278370857239
causal,59000,-1.2791343530019124,-2.6626007556915283,-1.5409866571426392,-0.9189599752426147,-1.0027594566345215,-0.7532200813293457,-0.7962791919708252
causal,59200,-1.296645998954773,-2.7192721366882324,-1.5763779878616333,-1.0216437578201294,-0.9386218190193176,-0.7643016576766968,-0.7596586346626282
causal,59400,-1.3184014558792114,-2.7965188026428223,-1.5368013381958008,-1.03578519821167,-0.9702866673469543,-0.799048662185669,-0.7719680666923523
causal,59600,-1.298750638961792,-2.737605571746826,-1.577569842338562,-0.9689891934394836,-0.9491509795188904,-0.7886126637458801,-0.7705755829811096
causal,59800,-1.301974097887675,-2.7360990047454834,-1.5577096939086914,-0.9793859124183655,-0.978502094745636,-0.7655379772186279,-0.7946099042892456
causal,59999,-1.260230541229248,-2.534855604171753,-1.5552555322647095,-0.9423941969871521,-0.9470945000648499,-0.8187209963798523,-0.7630624175071716
